ID: 192	x: 92	y: 1	spin: 1.000000
ID: 193	x: 93	y: 1	spin: 1.000000
ID: 194	x: 94	y: 1	spin: 1.000000
ID: 195	x: 95	y: 1	spin: 1.000000
ID: 196	x: 96	y: 1	spin: 1.000000
ID: 197	x: 97	y: 1	spin: 1.000000
ID: 198	x: 98	y: 1	spin: 1.000000
ID: 199	x: 99	y: 1	spin: 1.000000
ID: 200	x: 0	y: 2	spin: 1.000000
ID: 201	x: 1	y: 2	spin: 1.000000
ID: 202	x: 2	y: 2	spin: 1.000000
ID: 203	x: 3	y: 2	spin: 1.000000
ID: 204	x: 4	y: 2	spin: 1.000000
ID: 205	x: 5	y: 2	spin: 1.000000
ID: 206	x: 6	y: 2	spin: 1.000000
ID: 207	x: 7	y: 2	spin: 1.000000
ID: 208	x: 8	y: 2	spin: 1.000000
ID: 209	x: 9	y: 2	spin: 1.000000
ID: 210	x: 10	y: 2	spin: 1.000000
ID: 211	x: 11	y: 2	spin: 1.000000
ID: 212	x: 12	y: 2	spin: -1.000000
ID: 213	x: 13	y: 2	spin: 1.000000
ID: 214	x: 14	y: 2	spin: 1.000000
ID: 215	x: 15	y: 2	spin: 1.000000
ID: 216	x: 16	y: 2	spin: 1.000000
ID: 217	x: 17	y: 2	spin: 1.000000
ID: 218	x: 18	y: 2	spin: 1.000000
ID: 219	x: 19	y: 2	spin: 1.000000
ID: 220	x: 20	y: 2	spin: 1.000000
ID: 221	x: 21	y: 2	spin: 1.000000
ID: 222	x: 22	y: 2	spin: 1.000000
ID: 223	x: 23	y: 2	spin: 1.000000
ID: 224	x: 24	y: 2	spin: 1.000000
ID: 225	x: 25	y: 2	spin: 1.000000
ID: 226	x: 26	y: 2	spin: 1.000000
ID: 227	x: 27	y: 2	spin: 1.000000
ID: 228	x: 28	y: 2	spin: -1.000000
ID: 229	x: 29	y: 2	spin: -1.000000
ID: 230	x: 30	y: 2	spin: -1.000000
ID: 231	x: 31	y: 2	spin: 1.000000
ID: 232	x: 32	y: 2	spin: 1.000000
ID: 233	x: 33	y: 2	spin: 1.000000
ID: 234	x: 34	y: 2	spin: 1.000000
ID: 235	x: 35	y: 2	spin: 1.000000
ID: 236	x: 36	y: 2	spin: 1.000000
ID: 237	x: 37	y: 2	spin: 1.000000
ID: 238	x: 38	y: 2	spin: 1.000000
ID: 239	x: 39	y: 2	spin: 1.000000
ID: 240	x: 40	y: 2	spin: 1.000000
ID: 241	x: 41	y: 2	spin: 1.000000
ID: 242	x: 42	y: 2	spin: 1.000000
ID: 243	x: 43	y: 2	spin: 1.000000
ID: 244	x: 44	y: 2	spin: 1.000000
ID: 245	x: 45	y: 2	spin: 1.000000
ID: 246	x: 46	y: 2	spin: 1.000000
ID: 247	x: 47	y: 2	spin: 1.000000
ID: 248	x: 48	y: 2	spin: 1.000000
ID: 249	x: 49	y: 2	spin: 1.000000
ID: 250	x: 50	y: 2	spin: 1.000000
ID: 251	x: 51	y: 2	spin: 1.000000
ID: 252	x: 52	y: 2	spin: 1.000000
ID: 253	x: 53	y: 2	spin: 1.000000
ID: 254	x: 54	y: 2	spin: 1.000000
ID: 255	x: 55	y: 2	spin: 1.000000
ID: 256	x: 56	y: 2	spin: 1.000000
ID: 257	x: 57	y: 2	spin: 1.000000
ID: 258	x: 58	y: 2	spin: 1.000000
ID: 259	x: 59	y: 2	spin: -1.000000
ID: 260	x: 60	y: 2	spin: 1.000000
ID: 261	x: 61	y: 2	spin: 1.000000
ID: 262	x: 62	y: 2	spin: 1.000000
ID: 263	x: 63	y: 2	spin: 1.000000
ID: 264	x: 64	y: 2	spin: 1.000000
ID: 265	x: 65	y: 2	spin: 1.000000
ID: 266	x: 66	y: 2	spin: 1.000000
ID: 267	x: 67	y: 2	spin: 1.000000
ID: 268	x: 68	y: 2	spin: 1.000000
ID: 269	x: 69	y: 2	spin: 1.000000
ID: 270	x: 70	y: 2	spin: 1.000000
ID: 271	x: 71	y: 2	spin: 1.000000
ID: 272	x: 72	y: 2	spin: 1.000000
ID: 273	x: 73	y: 2	spin: 1.000000
ID: 274	x: 74	y: 2	spin: 1.000000
ID: 275	x: 75	y: 2	spin: 1.000000
ID: 276	x: 76	y: 2	spin: 1.000000
ID: 277	x: 77	y: 2	spin: 1.000000
ID: 278	x: 78	y: 2	spin: 1.000000
ID: 279	x: 79	y: 2	spin: 1.000000
ID: 280	x: 80	y: 2	spin: 1.000000
ID: 281	x: 81	y: 2	spin: 1.000000
ID: 282	x: 82	y: 2	spin: 1.000000
ID: 283	x: 83	y: 2	spin: 1.000000
ID: 284	x: 84	y: 2	spin: 1.000000
ID: 285	x: 85	y: 2	spin: 1.000000
ID: 286	x: 86	y: 2	spin: 1.000000
ID: 287	x: 87	y: 2	spin: 1.000000
ID: 288	x: 88	y: 2	spin: 1.000000
ID: 289	x: 89	y: 2	spin: 1.000000
ID: 290	x: 90	y: 2	spin: 1.000000
